age,b1,b2,b3,b4,b5,b6,bs1,bs2,bs3,bs4,bs5,bs6,bbs1,bbs2,bbs3,bbs4,bbs5,bbs6
11.0,1.0133928571428572,0.6252019386106623,0.6332116788321168,0.658203125,0.7328094302554028,1.2696969696969698,0.7352941176470589,0.5450819672131147,0.6785714285714286,0.7660818713450293,0.6881720430107527,1.3157894736842106,0.9607843137254902,0.5111821086261981,0.3760217983651226,0.4270833333333333,0.7336683417085427,1.5348837209302326
11.0,0.8838174273858921,0.6178343949044586,0.6058394160583942,0.6231343283582089,0.7159090909090909,1.0268817204301075,0.6636363636363637,0.6,0.6363636363636364,0.594059405940594,0.6153846153846154,0.9090909090909091,0.9669421487603306,0.5341614906832298,0.43125,0.4383561643835616,0.6638655462184874,1.4625
11.0,1.1766666666666667,0.7786458333333334,0.8257372654155496,0.7774798927613941,0.8268156424581006,1.0974025974025974,1.1844660194174756,0.9158878504672897,0.7453416149068323,0.7432432432432432,0.8888888888888888,0.8809523809523809,0.9691358024691358,0.7185929648241206,0.4956140350877193,0.46484375,0.7368421052631579,1.4285714285714286
11.0,0.9918200408997955,0.7060755336617406,0.7092198581560284,0.7272727272727273,0.7872340425531915,1.1792717086834734,0.8536585365853658,0.636734693877551,0.7976190476190477,0.6379310344827587,0.6238532110091743,1.4271844660194175,1.018181818181818,0.6335616438356164,0.5060240963855421,0.6135265700483091,0.6589861751152074,1.882882882882883
11.0,0.9156626506024096,0.5431654676258992,0.7665198237885462,0.7733644859813084,0.7177777777777777,1.0279503105590062,0.5902439024390244,0.6862745098039216,0.6688741721854304,0.6797385620915033,0.7619047619047619,0.9632352941176471,0.7821782178217822,0.5037037037037037,0.34831460674157305,0.4122448979591837,0.5779816513761468,1.1550387596899225
11.0,1.0,0.6109422492401215,0.5996592844974447,0.568935427574171,0.6048780487804878,0.8845208845208845,0.9797979797979798,0.536,0.5027624309392266,0.6163522012578616,0.545,1.1454545454545455,1.165137614678899,0.4461538461538462,0.37534246575342467,0.37575757575757573,0.508641975308642,1.6319018404907975
11.0,1.0,0.6521739130434783,0.6823770491803278,0.7014925373134329,0.7231075697211156,1.0211640211640212,0.7959183673469388,0.51010101010101,0.6272189349112426,0.6851851851851852,0.6363636363636364,0.7938931297709924,1.3893129770992367,0.48360655737704916,0.3924050632911392,0.38666666666666666,0.37735849056603776,1.09375
11.0,1.0934256055363323,0.7363896848137536,0.7834394904458599,0.7476923076923077,0.6727748691099477,1.0542372881355933,0.9925373134328358,0.603448275862069,0.6639344262295082,0.7413793103448276,0.6283783783783784,0.9435483870967742,1.218045112781955,0.5833333333333334,0.5272727272727272,0.4777777777777778,0.6057142857142858,1.3
11.0,1.0294117647058822,0.7285067873303167,0.6987951807228916,0.7741935483870968,0.8372703412073491,1.3614457831325302,0.8932038834951457,0.6375,0.6865671641791045,0.7301587301587301,0.6808510638297872,1.1363636363636365,1.1608391608391608,0.6298076923076923,0.39737991266375544,0.4512820512820513,0.6263157894736842,1.9611650485436893
11.0,0.9431818181818182,0.7591973244147158,0.7707509881422925,0.7323420074349443,0.7345454545454545,1.284153005464481,0.8529411764705882,0.5833333333333334,0.7244897959183674,0.6770833333333334,0.5811965811965812,1.2409638554216869,1.183206106870229,0.5483870967741935,0.4567901234567901,0.48936170212765956,0.5546875,1.9873417721518987
12.0,1.3133333333333332,0.7962962962962963,0.8421052631578947,0.8899082568807339,0.8138138138138138,1.3976833976833978,1.2846715328467153,0.7777777777777778,0.8495575221238938,0.8846153846153846,0.7111111111111111,1.6875,1.7967479674796747,0.4641350210970464,0.5918367346938775,0.64,0.6519337016574586,1.8018018018018018
12.0,1.2352941176470589,0.7396963123644251,0.7795823665893271,0.7262180974477959,0.7130801687763713,1.247093023255814,0.8355263157894737,0.9285714285714286,0.7692307692307693,0.7769784172661871,0.6291390728476821,1.125,1.2585034013605443,0.751219512195122,0.5829596412556054,0.49407114624505927,0.6214953271028038,1.7286821705426356
12.0,0.8506787330316742,0.6,0.5709219858156028,0.5745454545454546,0.5892857142857143,0.8888888888888888,0.8783783783783784,0.7027027027027027,0.7125,0.7108433734939759,0.6451612903225806,1.0,0.8378378378378378,0.5086206896551724,0.35036496350364965,0.4596774193548387,0.6160714285714286,1.5666666666666667
12.0,0.9525222551928784,0.6255411255411255,0.5966981132075472,0.6112469437652812,0.6751269035532995,1.135135135135135,0.7569444444444444,0.6037735849056604,0.6910569105691057,0.6016949152542372,0.5632183908045977,1.2043010752688172,1.0124223602484472,0.5384615384615384,0.41626794258373206,0.39893617021276595,0.8903225806451613,1.7872340425531914
12.0,0.9680589680589681,0.568503937007874,0.592128801431127,0.6709796672828097,0.6541889483065954,1.0811594202898551,0.9197080291970803,0.4166666666666667,0.6530612244897959,0.7131782945736435,0.6064516129032258,1.0211267605633803,1.0355029585798816,0.5245283018867924,0.40344827586206894,0.4398496240601504,0.6139705882352942,1.832
12.0,1.1203931203931203,0.8391752577319588,0.8060046189376443,0.8348623853211009,0.881578947368421,1.1428571428571428,0.8985507246376812,0.7823529411764706,0.9252336448598131,0.8492063492063492,0.7763975155279503,0.8582677165354331,1.1731843575418994,0.5286885245901639,0.5520361990950227,0.5733333333333334,0.7385321100917431,1.18562874251497
12.0,1.1261770244821092,0.6231671554252199,0.7264653641207816,0.7296296296296296,0.7100175746924429,1.3428571428571427,1.005952380952381,0.4798387096774194,0.7466666666666667,0.79375,0.6301369863013698,1.3739837398373984,1.4795918367346939,0.5421686746987951,0.49244712990936557,0.49673202614379086,0.7320872274143302,2.556390977443609
12.0,1.0,0.7484787018255578,0.7230443974630021,0.7242105263157895,0.7844827586206896,1.2063953488372092,0.9931506849315068,0.6388888888888888,0.6985294117647058,0.7833333333333333,0.6622516556291391,1.1428571428571428,1.1105263157894736,0.6255707762557078,0.4576271186440678,0.5811965811965812,0.5991735537190083,2.018181818181818
12.0,0.9290540540540541,0.6747572815533981,0.718421052631579,0.6939313984168866,0.7593984962406015,1.0486111111111112,1.2346938775510203,0.4965986394557823,0.6851851851851852,0.7962962962962963,0.6015625,0.8367346938775511,1.2592592592592593,0.5129533678756477,0.47474747474747475,0.5277777777777778,0.6185567010309279,1.4579439252336448
12.0,0.9352750809061489,0.6243523316062176,0.6494252873563219,0.6619318181818182,0.7012195121951219,1.092920353982301,0.9797979797979798,0.6363636363636364,0.8275862068965517,0.5689655172413793,0.62,1.0769230769230769,1.1228070175438596,0.5364583333333334,0.4222222222222222,0.49079754601226994,0.5027932960893855,2.0126582278481013
12.0,0.944078947368421,0.587378640776699,0.6304985337243402,0.6876876876876877,0.6864406779661016,1.0699588477366255,0.9440559440559441,0.6554621848739496,0.8111111111111111,0.7352941176470589,0.7192982456140351,1.2285714285714286,1.0890410958904109,0.5214007782101168,0.4909090909090909,0.4786729857819905,0.6355555555555555,1.56
13.0,1.045325779036827,0.6945054945054945,0.65625,0.669047619047619,0.7780548628428927,1.3018181818181818,1.032258064516129,0.6241610738255033,0.7338709677419355,0.7477477477477478,0.5801526717557252,1.0258620689655173,0.88125,0.5374449339207048,0.42424242424242425,0.458128078817734,0.6686390532544378,1.426356589147287
13.0,1.0542005420054201,0.7087576374745418,0.748868778280543,0.7822014051522248,0.7976190476190477,1.3696498054474708,0.9259259259259259,0.627906976744186,0.738562091503268,0.7310924369747899,0.6111111111111112,0.9157894736842105,1.2403100775193798,0.5794392523364486,0.4696969696969697,0.6866359447004609,0.7528735632183908,1.1944444444444444
13.0,1.1232876712328768,0.7429193899782135,0.75,0.7204301075268817,0.7936170212765957,0.918848167539267,0.85,0.8559322033898306,0.5590551181102362,0.6148148148148148,0.6518518518518519,0.7151515151515152,0.9876543209876543,0.5224489795918368,0.4807692307692308,0.48,0.708171206225681,1.1111111111111112
13.0,1.3115264797507789,0.7894736842105263,0.7350230414746544,0.720873786407767,0.679372197309417,1.2469135802469136,1.5126050420168067,0.9266666666666666,0.7610619469026548,0.95,0.5864197530864198,1.1209677419354838,1.4322580645161291,0.6099585062240664,0.5551020408163265,0.6457399103139013,0.515625,1.1452513966480447
13.0,0.8961038961038961,0.6241721854304636,0.6471663619744058,0.6679245283018868,0.6842105263157895,0.8560606060606061,0.6890243902439024,0.68,0.813953488372093,0.6756756756756757,0.6038961038961039,1.0406504065040652,0.9911504424778761,0.5173501577287066,0.4136690647482014,0.46122448979591835,0.5447470817120622,1.625
13.0,1.0644391408114557,0.5883361921097771,0.6038834951456311,0.6265060240963856,0.6640316205533597,1.2484472049689441,0.9225806451612903,0.6071428571428571,0.72,0.8,0.6780487804878049,1.1241379310344828,1.06,0.4931506849315068,0.44108761329305135,0.4820846905537459,0.5750798722044729,1.6555555555555554
13.0,1.0038387715930903,0.6815789473684211,0.7564935064935064,0.7989601386481803,0.7550335570469798,1.2546916890080428,1.0558139534883721,0.6843971631205674,0.8535031847133758,1.0135135135135136,0.6619718309859155,1.0829015544041452,1.1360294117647058,0.5835240274599542,0.5181058495821727,0.5361842105263158,0.5459610027855153,1.774390243902439
13.0,0.9696969696969697,0.7636363636363637,0.7438423645320197,0.7954144620811288,0.8107638888888888,1.150990099009901,0.7616580310880829,0.6094420600858369,0.8523489932885906,0.7398373983739838,0.7572254335260116,0.9139072847682119,1.537037037037037,0.5734939759036145,0.4789473684210526,0.5317220543806647,0.6086956521739131,1.620253164556962
13.0,1.0042105263157894,0.6767830045523521,0.7079796264855688,0.7202072538860104,0.7230769230769231,1.2099447513812154,1.1807909604519775,0.6343612334801763,0.7365269461077845,0.8106060606060606,0.6035242290748899,1.1164021164021165,1.50920245398773,0.4483695652173913,0.5,0.4423076923076923,0.5596330275229358,2.008403361344538
13.0,0.8036649214659686,0.6563245823389021,0.7275204359673024,0.7485714285714286,0.7801204819277109,1.1129032258064515,0.9236111111111112,0.5921052631578947,0.7564102564102564,0.9,0.8387096774193549,1.1219512195121952,0.9203980099502488,0.5403225806451613,0.4095238095238095,0.5,0.6789473684210526,1.8969072164948453
13.0,1.2531645569620253,0.7599118942731278,0.7161862527716186,0.8025210084033614,0.8147410358565738,1.1130653266331658,1.1791044776119404,0.7485380116959064,0.9841269841269841,0.7431192660550459,0.7345679012345679,1.64,1.5955882352941178,0.6826568265682657,0.582995951417004,0.5608856088560885,0.6984732824427481,1.5864197530864197
14.0,0.9911242603550295,0.6051401869158879,0.5558659217877095,0.6564245810055865,0.7536656891495601,1.1772151898734178,0.8346456692913385,0.7379310344827587,0.8738738738738738,0.7184466019417476,0.7954545454545454,0.9696969696969697,0.8532608695652174,0.48412698412698413,0.4673913043478261,0.5389221556886228,0.632258064516129,1.5
14.0,0.8980169971671388,0.6914893617021277,0.7320574162679426,0.7331730769230769,0.673773987206823,0.8711656441717791,0.8865248226950354,0.816,0.9431818181818182,0.8586956521739131,0.7603305785123967,0.6842105263157895,0.9158415841584159,0.6125,0.5213270142180095,0.5339366515837104,0.536,0.9171597633136095
14.0,0.8915343915343915,0.7986425339366516,0.8435897435897436,0.7853658536585366,0.7494305239179955,0.9572649572649573,0.753968253968254,0.3959731543624161,0.625,0.6311475409836066,0.49606299212598426,0.9523809523809523,0.8333333333333334,0.7376237623762376,0.596244131455399,0.6634146341463415,0.6150234741784038,0.8777777777777778
14.0,1.0175746924428823,0.7782101167315175,0.744,0.7758152173913043,0.7237635705669482,1.0373376623376624,1.1468926553672316,0.7339449541284404,0.8819875776397516,1.083969465648855,0.8053097345132744,0.9692307692307692,0.9872340425531915,0.5116279069767442,0.5570032573289903,0.5752212389380531,0.48484848484848486,1.0344827586206897
14.0,1.0328767123287672,0.7227272727272728,0.7002398081534772,0.7204030226700252,0.741514360313316,1.0091463414634145,0.9433962264150944,0.9433962264150944,0.9375,0.81,0.6944444444444444,0.7913043478260869,0.9947916666666666,0.5573122529644269,0.47478991596638653,0.4329004329004329,0.5099009900990099,0.8469945355191257
14.0,1.069139966273187,0.8310626702997275,0.6256613756613757,0.7192755498059509,0.9204052098408104,1.3278350515463917,0.9746192893401016,0.72,0.5675675675675675,0.9095744680851063,0.7192118226600985,0.9326424870466321,1.4256410256410257,0.7838827838827839,0.42025316455696204,0.5508474576271186,0.7243589743589743,1.375
14.0,1.2288401253918495,0.7949367088607595,0.7262569832402235,0.7244318181818182,0.8390501319261213,1.3820224719101124,1.21,0.5971223021582733,0.6421052631578947,0.4230769230769231,0.676056338028169,1.0672268907563025,1.2380952380952381,0.5652173913043478,0.526829268292683,0.6570048309178744,0.6228813559322034,1.0747126436781609
14.0,0.9441233140655106,0.6438152011922503,0.6098807495741057,0.7195571955719557,0.7531305903398927,1.0523560209424083,0.9943820224719101,0.5821596244131455,0.547486033519553,0.7237569060773481,0.7612903225806451,1.1818181818181819,0.9716312056737588,0.5698630136986301,0.43870967741935485,0.678030303030303,0.7318840579710145,1.4261363636363635
14.0,0.669833729216152,0.5677655677655677,0.5485148514851486,0.5550847457627118,0.5964523281596452,0.9261744966442953,0.6507936507936508,0.7615384615384615,0.7739130434782608,0.8842105263157894,0.608,0.7,0.775,0.506896551724138,0.4007352941176471,0.4318181818181818,0.5224719101123596,0.860655737704918
14.0,1.0451977401129944,0.7391304347826086,0.8315789473684211,0.7704081632653061,0.7648401826484018,1.0549132947976878,0.990990990990991,0.7559055118110236,0.6574074074074074,0.8333333333333334,0.5590551181102362,0.9176470588235294,1.0208333333333333,0.5738636363636364,0.4298642533936652,0.40540540540540543,0.6700507614213198,1.210144927536232
14.0,0.8800904977375565,0.5945945945945946,0.6195856873822976,0.6569200779727096,0.6721014492753623,0.8906666666666667,0.8809523809523809,0.5818181818181818,0.4791666666666667,0.48905109489051096,0.5743243243243243,0.9743589743589743,0.980544747081712,0.5358974358974359,0.5308988764044944,0.5739130434782609,0.5796703296703297,1.2010582010582012
14.0,1.0791666666666666,0.7375,0.8250539956803455,0.8070539419087137,0.8004073319755601,1.304093567251462,0.8471337579617835,0.8154761904761905,0.6595744680851063,0.5527950310559007,0.795774647887324,1.0382165605095541,1.2119815668202765,0.5522875816993464,0.4740740740740741,0.4530612244897959,0.5766666666666667,1.380952380952381
14.0,0.8909657320872274,0.770573566084788,0.7650429799426934,0.7048710601719198,0.8140845070422535,0.9337979094076655,0.9672131147540983,0.9895833333333334,0.7910447761194029,0.6495726495726496,0.8863636363636364,1.036144578313253,1.280701754385965,0.5621890547263682,0.5885714285714285,0.5263157894736842,0.4919786096256685,1.6551724137931034
14.0,0.8439897698209718,0.6511627906976745,0.596529284164859,0.6331877729257642,0.7107061503416856,0.9682539682539683,0.7619047619047619,0.751937984496124,0.5344827586206896,0.5740740740740741,0.4854368932038835,0.9393939393939394,0.5690376569037657,0.6115107913669064,0.7280701754385965,0.583011583011583,0.6614785992217899,0.8980582524271845
6.0,1.2893518518518519,0.6736526946107785,0.6061120543293718,0.7470355731225297,0.918918918918919,1.4555160142348755,0.9333333333333333,0.5558375634517766,0.3164179104477612,0.43973941368078173,0.7786259541984732,1.8533333333333333,1.3820224719101124,0.5285714285714286,0.29095354523227385,0.5588235294117647,0.9549180327868853,2.873873873873874
6.0,0.9778393351800554,0.5317164179104478,0.5869158878504673,0.6260162601626016,0.648,0.8951841359773371,0.9292035398230089,0.42902208201892744,0.39792387543252594,0.45112781954887216,0.44745762711864406,0.8202764976958525,1.7328244274809161,0.45018450184501846,0.2978723404255319,0.3508771929824561,0.3708206686930091,1.4236111111111112
6.0,0.8893360160965795,0.5796519410977242,0.5465288035450517,0.6091772151898734,0.6473509933774835,1.0941828254847645,0.8876811594202898,0.4468599033816425,0.4088541666666667,0.42433234421364985,0.5628930817610063,1.2925531914893618,1.0077220077220077,0.5486935866983373,0.29977628635346754,0.35858585858585856,0.71875,1.8264462809917354
6.0,0.9293193717277487,0.5101156069364162,0.43425076452599387,0.48519736842105265,0.6214689265536724,1.0522875816993464,1.0984455958549222,0.37587006960556846,0.3674033149171271,0.35327635327635326,0.5412844036697247,1.3212121212121213,0.8130081300813008,0.4681372549019608,0.23644251626898047,0.3009478672985782,0.5975232198142415,2.161290322580645
6.0,1.09375,0.6466512702078522,0.6618004866180048,0.759493670886076,0.7279411764705882,1.265625,0.8920454545454546,0.4830188679245283,0.42105263157894735,0.5063829787234042,0.5565217391304348,1.1756756756756757,1.525,0.5381944444444444,0.34375,0.43205574912891986,0.6716417910447762,1.3445378151260505
7.0,1.0128205128205128,0.6034858387799564,0.6417112299465241,0.7095808383233533,0.6810126582278481,1.3445378151260505,1.0061349693251533,0.5203619909502263,0.49696969696969695,0.46938775510204084,0.5891891891891892,1.173913043478261,1.135135135135135,0.6141078838174274,0.3438914027149321,0.39545454545454545,0.6274509803921569,2.031578947368421
7.0,1.053475935828877,0.7621951219512195,0.6723809523809524,0.7525987525987526,0.8360655737704918,1.364963503649635,0.9154228855721394,0.6401673640167364,0.42213114754098363,0.5495495495495496,0.6981132075471698,1.3202614379084967,1.3184713375796178,0.654275092936803,0.4050632911392405,0.41875,0.7415254237288136,2.8295454545454546
7.0,1.1436314363143631,0.7178947368421053,0.6876404494382022,0.7174887892376681,0.8983050847457628,0.8874172185430463,1.1574074074074074,0.543859649122807,0.42616033755274263,0.4829059829059829,0.7794117647058824,1.4539007092198581,1.302325581395349,0.6096654275092936,0.3707482993197279,0.4785714285714286,1.0292682926829269,2.03
7.0,1.0821256038647342,0.6546242774566474,0.6126126126126126,0.6557377049180327,0.7240473061760841,0.9333333333333333,1.1026785714285714,0.5698324022346368,0.49624060150375937,0.5799086757990868,0.6763005780346821,1.0200803212851406,1.543859649122807,0.7021943573667712,0.31670281995661603,0.4418103448275862,0.8682634730538922,1.9642857142857142
7.0,1.125,0.6781609195402298,0.6109785202863962,0.6484560570071259,0.6923076923076923,1.2375886524822695,0.9820359281437125,0.5288888888888889,0.452914798206278,0.4823008849557522,0.5256410256410257,1.2119205298013245,1.284848484848485,0.5977011494252874,0.36585365853658536,0.3443223443223443,0.6540084388185654,1.6220472440944882
7.0,0.7248062015503876,0.46875,0.46688741721854304,0.46503496503496505,0.5234899328859061,0.9536082474226805,0.7058823529411765,0.37142857142857144,0.3125,0.3401360544217687,0.3712574850299401,0.8348623853211009,0.9568965517241379,0.3870967741935484,0.30357142857142855,0.33540372670807456,0.46258503401360546,1.4507042253521127
7.0,1.1118721461187215,0.6578947368421053,0.7005649717514124,0.7064393939393939,0.7245283018867924,1.1587301587301588,0.823045267489712,0.4005602240896359,0.34411764705882353,0.3838383838383838,0.608,1.0425531914893618,1.2036199095022624,0.39746835443037976,0.3359375,0.3146067415730337,0.5902255639097744,1.950354609929078
7.0,0.8949880668257757,0.5851449275362319,0.5555555555555556,0.7014218009478673,0.7170731707317073,1.0031446540880504,0.6625,0.4359861591695502,0.3140794223826715,0.4117647058823529,0.5518867924528302,0.8677685950413223,0.8914027149321267,0.39215686274509803,0.3102310231023102,0.2698961937716263,0.3977272727272727,1.4516129032258065
7.0,0.7365853658536585,0.5784671532846716,0.6129707112970711,0.6294642857142857,0.6622222222222223,1.024561403508772,0.6505576208178439,0.41946308724832215,0.4263565891472868,0.4888888888888889,0.47843137254901963,0.9447852760736196,1.0,0.4567901234567901,0.37809187279151946,0.41403508771929826,0.47368421052631576,1.6
7.0,1.0170454545454546,0.5722543352601156,0.6432160804020101,0.665,0.725,1.1941391941391941,0.9354838709677419,0.4533333333333333,0.44549763033175355,0.5355191256830601,0.5857740585774058,1.4962962962962962,1.1008403361344539,0.48014440433212996,0.35546875,0.44651162790697674,0.7591240875912408,1.7525773195876289
7.0,0.6684350132625995,0.43470149253731344,0.5412621359223301,0.5116822429906542,0.46220302375809935,0.7867132867132867,0.508130081300813,0.28222996515679444,0.3951219512195122,0.3582887700534759,0.2882882882882883,0.8533333333333334,0.7245508982035929,0.2727272727272727,0.30612244897959184,0.35526315789473684,0.4495798319327731,1.1226415094339623
7.0,1.0337662337662337,0.6921487603305785,0.6681922196796338,0.7235023041474654,0.8047058823529412,1.4802867383512546,0.7929515418502202,0.6275510204081632,0.5460992907801419,0.6447368421052632,0.7016574585635359,1.32,0.6666666666666666,0.6026200873362445,0.3888888888888889,0.31095406360424027,0.8847926267281107,2.632911392405063
7.0,0.8725490196078431,0.4711815561959654,0.46492659053833607,0.4782608695652174,0.6524271844660194,0.9481268011527377,0.907563025210084,0.4108527131782946,0.3002680965147453,0.30498533724340177,0.5241379310344828,0.9086538461538461,1.3841463414634145,0.5205882352941177,0.29095354523227385,0.2544529262086514,0.7100840336134454,1.8943089430894309
7.0,0.8906666666666667,0.597872340425532,0.6359102244389028,0.6577017114914425,0.6666666666666666,1.0627062706270627,0.8450704225352113,0.3865546218487395,0.4369747899159664,0.47549019607843135,0.49019607843137253,1.1324503311258278,1.0379746835443038,0.56,0.4068441064638783,0.4224137931034483,0.6041666666666666,2.4395604395604398
7.0,1.141255605381166,0.5856697819314641,0.6737451737451737,0.6844181459566075,0.7426326129666012,1.227882037533512,1.008097165991903,0.45989304812834225,0.44932432432432434,0.38127090301003347,0.7489361702127659,1.335483870967742,0.9441624365482234,0.38823529411764707,0.2808022922636103,0.3147632311977716,0.6357142857142857,2.131782945736434
7.0,1.2372188139059306,0.7166212534059946,0.7179878048780488,0.7604501607717041,0.7809798270893372,1.2041666666666666,1.3613138686131387,0.5428571428571428,0.46273291925465837,0.43452380952380953,0.5696517412935324,1.4244897959183673,1.6,0.65,0.41133004926108374,0.4246913580246914,0.8164383561643835,2.8142857142857145
7.0,1.1288659793814433,0.5855855855855856,0.6059602649006622,0.6097560975609756,0.6071428571428571,1.2191011235955056,1.0854700854700854,0.49444444444444446,0.5,0.4722222222222222,0.36419753086419754,1.188118811881188,2.0806451612903225,0.5094339622641509,0.47619047619047616,0.3924731182795699,0.5135135135135135,2.4313725490196076
7.0,0.7973231357552581,0.5572715572715573,0.6261682242990654,0.5854037267080745,0.600609756097561,0.9857482185273159,0.7429467084639498,0.43119266055045874,0.4840764331210191,0.4222222222222222,0.4153846153846154,0.9656652360515021,1.09375,0.422360248447205,0.4231678486997636,0.42657342657342656,0.6494845360824743,1.774390243902439
