age,u1,b1,u2,b2,ug1,ug2
1.5,0.9278169014084507,0.7097791798107256,0.8637992831541219,0.8082191780821918,,
1.5,0.6681681681681682,0.5489051094890511,1.0773381294964028,0.9024390243902439,,
1.5,0.6666666666666666,0.5710491367861886,0.988135593220339,1.0423572744014733,,
1.5,0.7173601147776184,0.6545961002785515,1.1546961325966851,1.3645083932853717,,
1.5,0.6126984126984127,0.5368421052631579,0.7947122861586314,0.7524339360222532,,
1.5,0.7139588100686499,0.5517661388550548,1.2083333333333333,0.7869047619047619,,
10.0,0.9003164556962026,0.7974217311233885,1.9737609329446064,0.9355670103092784,0.7714285714285715,0.948905109489051
10.0,0.6892605633802817,0.6138996138996139,2.4748858447488584,0.8340807174887892,1.1124121779859484,
10.0,1.0236051502145922,0.42355605889014725,2.0656028368794326,0.6094890510948905,1.9266862170087977,1.912621359223301
10.0,0.739980449657869,0.821522309711286,1.5038880248833593,0.9177489177489178,0.8213333333333334,
10.0,0.9230769230769231,0.6997084548104956,1.6363636363636365,0.7152941176470589,0.8921933085501859,1.3926940639269407
10.0,1.0977337110481586,0.6191117092866757,3.056390977443609,,1.0198019801980198,2.238341968911917
10.0,,,,,1.8537414965986394,
10.0,1.0128654970760234,0.7997630331753555,2.322654462242563,0.9447154471544715,0.8351351351351352,2.140740740740741
10.0,0.9898682877406282,0.7759336099585062,1.7520938023450587,0.9915492957746479,1.0702702702702702,
10.0,0.8558659217877095,0.8658536585365854,1.878968253968254,1.021709633649932,0.9700598802395209,1.2238805970149254
10.0,1.2436974789915967,0.6689280868385346,2.334190231362468,0.5884101040118871,1.1591695501730104,1.8666666666666667
10.0,0.8087606837606838,0.6301546391752577,1.6611909650924024,0.8268330733229329,0.9213483146067416,1.546875
11.0,0.8764044943820225,0.7376830892143809,1.768987341772152,0.9318568994889267,0.6030927835051546,
11.0,0.9702797202797203,0.7182608695652174,2.191729323308271,1.108641975308642,0.4773662551440329,
11.0,1.1,0.8702460850111857,1.9541547277936964,0.9391727493917275,0.6376811594202898,1.6474820143884892
11.0,0.8595438175270108,0.6264916467780429,1.5212121212121212,0.6279949558638083,0.6719160104986877,1.452755905511811
11.0,0.946031746031746,1.0,2.5315985130111525,1.2450980392156863,0.9151943462897526,2.182857142857143
11.0,0.7959839357429719,0.7173112338858195,1.4432497013142174,0.859802847754655,1.0321782178217822,1.1422680412371133
12.0,0.93099121706399,0.9048275862068965,1.5679442508710801,1.1711079943899019,1.055084745762712,1.2183908045977012
12.0,0.9755351681957186,0.9461152882205514,1.8375451263537905,0.9919893190921228,1.404494382022472,1.61864406779661
12.0,1.3029908972691808,0.6962025316455697,3.3473053892215567,0.7361111111111112,1.1591695501730104,2.951219512195122
12.0,1.0555555555555556,0.9269911504424779,1.8736842105263158,1.2006079027355623,1.1224489795918366,2.6115702479338845
12.0,0.8485370051635112,0.6736842105263158,1.544,1.2146892655367232,0.9814814814814815,1.5981308411214954
12.0,0.8275316455696202,0.6642857142857143,1.9278996865203761,0.8432304038004751,0.9230769230769231,1.8333333333333333
12.0,0.7768595041322314,0.4706430568499534,1.7235188509874326,0.9557640750670241,0.952914798206278,1.3134328358208955
12.0,0.8791312559017942,0.8047058823529412,1.982866043613707,0.6742857142857143,1.301775147928994,1.6666666666666667
12.0,0.9518664047151277,0.9572649572649573,1.8031837916063675,1.0621621621621622,1.479020979020979,1.5862068965517242
12.0,0.9386056191467221,0.6475409836065574,1.8972972972972972,0.7737948084054388,1.1650485436893203,1.6057971014492753
12.0,0.8998862343572241,0.7096774193548387,1.9070707070707071,0.8323615160349854,1.256140350877193,1.8240343347639485
13.0,0.9752438109527382,0.8927536231884058,1.8863636363636365,1.0345622119815667,1.4149659863945578,1.5442477876106195
13.0,1.033132530120482,0.6364902506963789,2.7047970479704797,0.911190053285968,1.2109375,
13.0,0.9484375,0.8784676354029062,2.533980582524272,1.1001517450682854,1.1157894736842104,2.6742857142857144
13.0,0.8156424581005587,0.4727626459143969,1.637630662020906,0.84,1.138755980861244,
13.0,1.0198675496688743,0.5820379965457686,2.079510703363914,0.6123711340206186,1.4193548387096775,1.530054644808743
13.0,1.1304824561403508,0.6677631578947368,2.1704980842911876,0.8415213946117274,1.9690721649484537,2.68978102189781
13.0,0.8855185909980431,0.7829391891891891,2.0551724137931036,0.788550323176362,1.4308943089430894,1.970873786407767
13.0,1.0693832599118942,0.6487119437939111,2.765743073047859,0.8328025477707006,1.571875,3.0219298245614037
13.0,1.2863436123348018,,3.4148471615720526,,1.8392156862745097,
13.0,0.9586349534643226,0.9016817593790427,2.4509345794392523,1.124401913875598,1.546712802768166,2.1519434628975267
13.0,0.8421052631578947,0.871859296482412,1.9434628975265018,1.1236476043276662,1.2414965986394557,1.906158357771261
13.0,1.0764488286066585,0.7719298245614035,2.2674157303370785,0.748211731044349,1.303030303030303,2.403921568627451
13.0,0.7773167358229599,0.9130434782608695,1.9967532467532467,1.4595185995623632,0.9175257731958762,
13.0,0.812933025404157,0.8626373626373627,1.419407894736842,0.8148148148148148,1.0372492836676217,1.5993150684931507
14.0,0.8850174216027874,0.6178960096735188,2.4338028169014083,0.9041731066460588,1.032994923857868,2.197309417040359
14.0,1.2040816326530612,0.5933562428407789,2.0136752136752136,0.5105882352941177,1.412820512820513,1.9352941176470588
14.0,0.8764607679465777,0.7771587743732591,1.7027707808564232,0.6914556962025317,1.3690036900369005,2.433526011560694
14.0,0.7754293262879789,0.8442477876106195,2.7587548638132295,1.2722772277227723,1.29136690647482,2.211340206185567
