age,u5,b5,u6,b6,ug5,ug6
20.0,1.5741525423728813,1.0074487895716946,1.3582089552238805,0.8712871287128713,3.765625,2.7178423236514524
21.0,3.6553398058252426,0.8041074249605056,1.1120129870129871,0.7203513909224012,3.2364864864864864,0.9855670103092784
21.0,1.8313253012048192,0.6642228739002932,1.0559345156889495,0.6646115906288532,0.9289340101522843,0.8593314763231198
21.0,2.216949152542373,,0.7197604790419162,0.4606625258799172,,0.7146776406035665
22.0,2.1,0.603290676416819,0.9872408293460925,0.5783132530120482,1.5305164319248827,0.8275229357798165
22.0,2.106609808102345,,2.2130518234165066,,1.4761904761904763,1.8466257668711656
23.0,2.013262599469496,0.5795090715048026,1.3825042881646654,0.5308641975308642,1.2129380053908356,1.2392241379310345
23.0,2.014354066985646,0.7785388127853882,1.0097323600973236,0.7129909365558912,,0.8307210031347962
23.0,1.6406926406926408,0.5274725274725275,1.0555555555555556,0.5659163987138264,0.8486238532110092,0.927038626609442
24.0,2.3844444444444446,0.494949494949495,1.532959326788219,0.5895096921322691,1.6657142857142857,1.3136
24.0,3.152737752161383,0.8897149938042132,1.3977272727272727,0.7361751152073732,1.920353982300885,1.1897435897435897
24.0,1.6084788029925188,0.571900826446281,1.1896869244935544,0.598116169544741,,
24.0,2.69727047146402,0.42248520710059173,1.4922644163150491,0.4856194690265487,1.4250681198910082,1.0017761989342806
25.0,1.7978533094812164,1.0234806629834254,1.0828538550057538,0.78125,0.9744136460554371,0.6267281105990783
25.0,3.0670103092783507,1.1533477321814254,1.109375,0.9083820662768031,1.5174129353233832,0.7594142259414226
26.0,1.7078384798099762,0.72910927456382,0.9233753637245393,0.63,1.0080645161290323,0.6569428238039673
26.0,2.0169082125603865,0.5085130533484676,1.1586666666666667,0.5020408163265306,1.2424242424242424,0.7908587257617729
28.0,2.614503816793893,0.6628787878787878,1.1712439418416802,0.589238845144357,0.9962546816479401,
3.0,1.0549019607843138,0.9243498817966903,0.8725099601593626,0.577922077922078,,
3.0,0.6929982046678635,0.71875,0.3555878084179971,0.5784982935153583,,
3.0,0.9874326750448833,0.8410852713178295,0.9977578475336323,0.6089385474860335,,
3.0,0.7441860465116279,0.6651376146788991,0.9047619047619048,0.710204081632653,,
3.0,0.918848167539267,0.8686567164179104,0.7494199535962877,0.6384439359267735,,
3.0,0.984375,0.9869706840390879,0.5317073170731708,0.7841530054644809,,
3.0,1.2476489028213167,1.0566037735849056,0.8193548387096774,0.5208333333333334,,
3.0,0.7607449856733525,0.8112633181126332,0.8989071038251366,0.8376811594202899,,
3.0,0.9530791788856305,0.6981664315937941,1.0042105263157894,0.5379310344827586,,
3.0,0.8401697312588402,0.7336309523809523,1.33,0.6385964912280702,,
3.0,0.6068840579710145,0.5152057245080501,1.5689149560117301,0.6908665105386417,,
3.0,1.1938775510204083,0.7976424361493124,0.6692160611854685,0.5128676470588235,,
3.0,1.2137931034482758,1.0790123456790124,0.8349514563106796,0.5890909090909091,,
3.0,0.5468354430379747,0.6620689655172414,0.5938566552901023,0.5090361445783133,,
30.0,2.0285714285714285,0.8605527638190955,0.8074074074074075,0.6787383177570093,1.2196531791907514,0.4270650263620387
4.0,1.117403314917127,0.8255494505494505,0.5967117988394585,0.5416666666666666,,
4.0,0.7349397590361446,0.5174050632911392,0.9782608695652174,0.5306122448979592,,
4.0,0.9948453608247423,0.9094159713945172,0.6956521739130435,0.7946902654867256,,
4.0,1.0670826833073324,0.8669201520912547,0.4812286689419795,0.6063618290258449,,
4.0,0.7699876998769988,0.7346101231190151,0.48434237995824636,0.5304054054054054,,
4.0,0.8460291734197731,0.6738131699846861,0.5512048192771084,0.5297029702970297,,
4.0,0.8717156105100463,0.7417102966841187,0.4749262536873156,0.6523605150214592,,
4.0,1.5848670756646217,0.9447852760736196,0.8813229571984436,0.4979253112033195,,
4.0,1.2206076618229855,0.929042904290429,1.0460829493087558,,,
4.0,1.1566820276497696,0.669047619047619,0.9127906976744186,0.6601671309192201,,
4.0,1.2729528535980148,,0.8721461187214612,0.4662576687116564,,
4.0,0.9472,0.6588541666666666,0.7066666666666667,0.5488721804511278,,
4.0,0.6878306878306878,0.6372745490981964,0.6224256292906178,,,
4.0,1.3319502074688796,0.7543035993740219,0.7975567190226877,0.6241758241758242,,
4.0,0.8902275769745649,0.8059006211180124,0.47227191413237923,0.5362694300518135,,
4.0,1.0354107648725213,0.799079754601227,,0.6992031872509961,,
4.0,,0.7821576763485477,1.0769230769230769,1.5255102040816326,,
4.0,1.1434343434343435,0.902542372881356,0.806930693069307,0.9020618556701031,,
5.0,1.5029354207436398,0.7078464106844741,0.795774647887324,0.6642599277978339,,
5.0,1.1507840772014475,1.0562587904360057,0.5787451984635084,0.6988636363636364,,
5.0,1.1076040172166428,0.862012987012987,0.7579298831385642,0.7415929203539823,,
5.0,1.5714285714285714,0.868824531516184,0.9917218543046358,0.7461669505962522,,
5.0,1.2976,0.7986688851913477,1.0457627118644068,,,
5.0,1.1993670886075949,0.7277701778385773,1.2982456140350878,0.7789855072463768,,
5.0,1.280943025540275,0.8939929328621908,0.7560553633217993,0.7769652650822669,,
5.0,1.3368263473053892,1.1154422788605698,0.716915995397008,0.7191283292978208,,
5.0,1.1371340523882896,0.5812101910828026,1.2836734693877552,0.7239583333333334,,
5.0,0.995575221238938,0.9412751677852349,0.647945205479452,0.6331658291457286,,
5.0,1.3478260869565217,0.674457429048414,0.7865546218487395,0.6923076923076923,,
5.0,1.3523573200992556,0.7159420289855073,1.670940170940171,0.84472049689441,,
5.0,1.9086021505376345,0.7334593572778828,0.8447712418300654,0.6845878136200717,,
5.0,1.3593314763231197,1.192,0.645320197044335,0.7229862475442044,,
5.0,1.5064516129032257,0.71484375,0.9272959183673469,0.5696969696969697,,
5.0,1.7176470588235293,0.845,0.9276595744680851,0.9226932668329177,,
5.0,1.5850694444444444,0.8835725677830941,1.0155807365439093,0.84375,,
5.0,1.1716738197424892,0.668010752688172,0.9574780058651027,0.7044534412955465,,
5.0,1.0957792207792207,0.6980392156862745,0.7368421052631579,0.759020618556701,,
5.0,1.533049040511727,0.8813868613138686,0.7005586592178771,0.7400257400257401,,
5.0,1.3721739130434782,0.8170731707317073,0.6790123456790124,0.6473829201101928,,
5.0,1.521153846153846,0.6687306501547987,0.9855305466237942,0.6340361445783133,,
5.0,2.1373390557939915,1.0716332378223496,0.9609544468546638,0.8883610451306413,,
5.0,1.3724489795918366,0.6985413290113452,1.1628721541155866,0.9045871559633027,,
5.0,1.5525902668759812,0.8276283618581907,0.7488888888888889,0.6821983273596177,,
5.0,1.3333333333333333,0.8443579766536965,0.8556547619047619,0.762406015037594,,
5.0,1.4228295819935692,0.8481675392670157,0.8638426626323752,0.7357992073976222,,
6.0,1.438388625592417,1.1208226221079691,0.8058551617873652,0.7591362126245847,,
6.0,1.6726546906187625,0.8302583025830258,0.9503759398496241,0.8954703832752613,,
6.0,1.7696969696969698,1.0842391304347827,0.755834829443447,0.6875,,
6.0,1.721461187214612,0.831496062992126,1.2496749024707412,0.7907608695652174,,0.5694050991501416
6.0,1.491484184914842,0.841246290801187,0.7298850574712644,0.6115819209039548,,
6.0,1.5353319057815846,0.7083969465648855,0.9710806697108066,0.7649513212795549,,
6.0,1.506276150627615,0.8176691729323309,0.9161490683229814,0.7467248908296943,,
6.0,1.303886925795053,0.6155268022181146,0.9388083735909822,0.7818853974121996,,
6.0,1.7473958333333333,0.8706140350877193,0.8511904761904762,0.6782752902155887,,
6.0,1.6232294617563738,0.6461267605633803,1.1422319474835887,0.6436363636363637,,0.5245098039215687
6.0,1.3820662768031189,0.7360890302066773,1.198443579766537,0.8291457286432161,,0.5017421602787456
6.0,1.460764587525151,0.8484848484848485,0.7839335180055401,0.7290322580645161,,
6.0,1.7074829931972788,0.9849521203830369,1.032258064516129,0.8158844765342961,,
6.0,1.5949895615866387,0.6856127886323268,0.9643435980551054,0.6205882352941177,,
6.0,1.2329317269076305,0.9881266490765171,0.8198198198198198,0.8428184281842819,0.8754716981132076,0.7231833910034602
6.0,1.2298850574712643,0.9743119266055046,0.773972602739726,0.8051282051282052,,
6.0,1.541507024265645,0.7753807106598984,1.0821147356580427,0.8310344827586207,1.497797356828194,0.8895522388059701
6.0,1.6005361930294906,0.8004338394793926,1.0630975143403443,0.6911764705882353,,
6.0,1.4845173041894353,,0.9611650485436893,,0.9126637554585153,0.6113207547169811
6.0,2.582802547770701,0.8824593128390597,0.8707482993197279,0.7453083109919572,1.5454545454545454,0.7683397683397684
6.0,1.1528735632183909,0.7,1.1386748844375962,0.7251798561151079,,
6.0,1.635258358662614,,1.5866873065015479,0.9927927927927928,2.067415730337079,1.1297071129707112
6.0,1.503949447077409,0.8367670364500792,0.6157760814249363,0.6234413965087282,,
6.0,1.598326359832636,0.6686131386861314,1.1071428571428572,0.6743515850144092,,
7.0,1.4072289156626505,1.1225071225071226,0.8109965635738832,0.8966244725738397,,
7.0,1.9708029197080292,0.4953519256308101,1.2506631299734747,0.5357142857142857,,
7.0,1.4884696016771488,0.7720848056537103,0.9391304347826087,0.6355555555555555,,
7.0,2.034063260340633,,1.0711974110032363,0.6926910299003323,1.56875,0.6823529411764706
7.0,1.6778242677824269,0.9332129963898917,0.9721854304635762,0.7486033519553073,,
7.0,1.2209302325581395,0.9786931818181818,1.271153846153846,1.0672897196261681,,
7.0,1.5228628230616301,0.7149532710280374,0.7673343605546995,0.7302631578947368,1.4195804195804196,
7.0,1.252021563342318,0.6948717948717948,0.9784172661870504,0.7970588235294118,0.7056451612903226,0.5625
7.0,1.825136612021858,0.7709090909090909,1.4158273381294963,0.8740648379052369,,
7.0,1.5659955257270695,0.7478411053540587,0.953757225433526,0.7896440129449838,,0.40625
7.0,1.1432325886990802,0.5063291139240507,1.2420907840440165,0.7322467986030268,,0.6735751295336787
7.0,1.1979472140762464,0.5954198473282443,1.0130813953488371,0.7020280811232449,,0.610738255033557
7.0,1.9321663019693653,0.7172932330827068,1.1251798561151078,0.7036569987389659,,0.6626865671641791
8.0,1.6884875846501128,0.7736131934032984,1.048854961832061,0.9021922428330523,0.9241379310344827,0.6547085201793722
8.0,2.1613756613756614,0.8906810035842294,0.984081041968162,0.8807947019867549,,
8.0,1.2627840909090908,0.7945205479452054,1.064139941690962,1.128968253968254,,0.834061135371179
8.0,1.3609898107714702,0.6530849825378346,1.198707592891761,0.922752808988764,,0.5133333333333333
8.0,1.8832271762208068,0.5978428351309707,0.8732747804265998,0.618403247631935,,0.4983388704318937
8.0,1.6885644768856447,0.4918300653594771,1.5833333333333333,0.6910112359550562,,0.896774193548387
8.0,1.4285714285714286,0.8387978142076503,0.9269340974212035,0.8733031674208145,,0.9346153846153846
8.0,1.8232484076433122,0.8005923000987167,1.032064128256513,0.667572463768116,,0.8611898016997167
8.0,1.5442176870748299,0.9404332129963899,0.7639034627492131,0.8089430894308943,,0.7349397590361446
9.0,1.915929203539823,0.6991596638655462,1.0772303595206392,0.7511177347242921,1.2990196078431373,0.7278911564625851
9.0,1.8304498269896194,0.5215252152521526,1.3442857142857143,0.6819371727748691,1.032544378698225,0.8850931677018633
9.0,2.163141993957704,0.7601410934744268,1.0118694362017804,0.874051593323217,,0.6721311475409836
9.0,2.1073825503355703,0.8304668304668305,1.072936660268714,0.7350597609561753,2.134020618556701,0.8137254901960784
9.0,1.6077981651376148,0.8451242829827916,1.1361161524500907,1.0,1.3837837837837839,0.6083333333333333
9.0,1.8076923076923077,0.6537982565379825,0.89086859688196,0.7496723460026212,1.302788844621514,0.6992481203007519
9.0,1.5345744680851063,0.3235955056179775,1.1476510067114094,0.7455012853470437,,0.8628571428571429
9.0,1.5535444947209653,0.5446685878962536,1.117794486215539,0.6066481994459834,,1.0929487179487178
9.0,1.2816753926701572,1.0246478873239437,1.0733333333333333,1.0617110799438991,,1.2507204610951008
9.0,1.6762886597938145,0.5852047556142669,0.9735006973500697,0.66167290886392,1.3665158371040724,0.5980707395498392
9.0,1.5408560311284047,0.8269230769230769,1.0688622754491017,0.9046875,0.844106463878327,0.425414364640884
9.0,1.656192236598891,0.624390243902439,1.0421940928270041,0.6169088507265522,1.2954545454545454,0.5873015873015873
